"user_id","username","name","first_name","last_name","location","bio","website","websites","followers_count","following_count","media_count","statuses_count","favourites_count","listed_count","fast_followers_count","normal_followers_count","followed_by","following","profile_banner_url","profile_url","avatar_url","can_dm","can_media_tag","verified","is_blue_verified","created_at"
"1864452692221022210","bankrbot","Bankr","Bankr","","","Your new AI-assisted crypto wallet on X. Check yours here: https://t.co/cF4GRif7pm. Terms: https://t.co/wcr4R1E11m","http://bankr.bot","http://bankr.bot
http://bankr.bot/terms
https://bankr.bot",47185,15,1283,215053,483,290,0,47185,,true,"https://pbs.twimg.com/profile_banners/1864452692221022210/1743654106","https://www.x.com/bankrbot","https://pbs.twimg.com/profile_images/1867636732533125121/ml6EJHfa_normal.jpg",false,true,false,true,"12/4/2024, 3:32:52 PM"
"1432915056765902848","0xa_maxwell","maxwellᴸ¹ 🔺","maxwellᴸ¹","🔺","","| Cooking on Avalanche
| Motion Graphics and Design
| Phxmktg","","",1914,438,3602,14244,16478,15,0,1914,true,true,"https://pbs.twimg.com/profile_banners/1432915056765902848/1740757375","https://www.x.com/0xa_maxwell","https://pbs.twimg.com/profile_images/1866485764395077632/vOBOdIVQ_normal.jpg",true,true,false,false,"8/31/2021, 8:55:58 PM"
"1469410473158189059","Cryptokinder","Patri(CK)🔺️🐜","Patri(CK)🔺️🐜","","","Marketing and Community Development for @colonylab $CLY. We will own the future of web3 together. #ItShouldBeUS.","https://t.me/colonyavax","https://t.me/colonyavax",2425,1377,859,11100,32332,30,0,2425,,true,"https://pbs.twimg.com/profile_banners/1469410473158189059/1727844281","https://www.x.com/Cryptokinder","https://pbs.twimg.com/profile_images/1864919969584013312/MBFRwcmS_normal.jpg",true,true,false,true,"12/10/2021, 12:55:58 PM"
"958118843636854784","AltcoinDailyio","Altcoin Daily","Altcoin","Daily","Not Financial Advice","🎥 Follow our YouTube channel for DAILY news & opinion videos! Brothers Aaron & Austin. Crypto commentators. Bitcoin, Ethereum, Solana, & altcoins! 🚀","https://www.youtube.com/c/AltcoinDaily","https://www.youtube.com/c/AltcoinDaily",1899085,867,11266,40850,86395,7769,0,1899085,,true,"https://pbs.twimg.com/profile_banners/958118843636854784/1517476224","https://www.x.com/AltcoinDailyio","https://pbs.twimg.com/profile_images/1869809671957045248/SW0UqoZQ_normal.jpg",false,false,false,true,"1/29/2018, 3:25:08 PM"
"947939381544914944","s04p_","soap.rwo","soap.rwo","","🆃🅴🆇🅰🆂 ","i dunno why u follow me im retardio ¯\_(ツ)_/¯ REMILIA WORLD ORDER | $CULT | radbroSV | 𝕭𝕽𝕲 ^-^","http://heavensgate.com","http://heavensgate.com",17043,3666,10534,53845,135702,73,0,17043,,true,"https://pbs.twimg.com/profile_banners/947939381544914944/1709633020","https://www.x.com/s04p_","https://pbs.twimg.com/profile_images/1920214598294147072/SX_36KRR_normal.jpg",true,false,false,true,"1/1/2018, 1:15:35 PM"
"1490370981797326851","NFTbyMargo","0xMargo 🔺","0xMargo","🔺","USA","Elevate & Support Others, We All Have Gifts 🌟 Artist | Mother | Author | Speaker | Nurse 🌟 Artist Ambassador","https://linktr.ee/mwackerstudios","https://linktr.ee/mwackerstudios",3994,3440,1941,27670,41031,9,0,3994,,true,"https://pbs.twimg.com/profile_banners/1490370981797326851/1708380559","https://www.x.com/NFTbyMargo","https://pbs.twimg.com/profile_images/1767145665694457856/t6ZwTaUL_normal.jpg",false,true,false,false,"2/6/2022, 9:05:17 AM"
"1468269466597437441","CaesarJulius0","Caesar","Caesar","","","Co-Founder @StableJack_xyz | Marketing Lead @heroesofnft | Member @safaryclub 🦁","https://linktr.ee/caesarjulius0","https://linktr.ee/caesarjulius0",18575,3116,1175,12539,15606,77,0,18575,,true,"https://pbs.twimg.com/profile_banners/1468269466597437441/1690892281","https://www.x.com/CaesarJulius0","https://pbs.twimg.com/profile_images/1475583029091479554/RY27MgtG_normal.jpg",true,true,false,true,"12/7/2021, 9:21:49 AM"
"1417558307032768513","0xnacci","nacci","nacci","","∞","peanut butter in my oats","","",11345,3425,1760,7866,72897,92,0,11345,,true,"https://pbs.twimg.com/profile_banners/1417558307032768513/1695852887","https://www.x.com/0xnacci","https://pbs.twimg.com/profile_images/1914666557193560064/WIfunjlO_normal.jpg",true,true,false,true,"7/20/2021, 11:53:39 AM"
"453590597","iwillpat","will9000🚨 (kpop arc)","will9000🚨","(kpop arc)","1990s","(*ﾟ▽ﾟ*)'･* @thirdearthcap | 摸着石头过河","","",9143,1846,2487,24900,115533,52,0,9143,,true,"https://pbs.twimg.com/profile_banners/453590597/1718675548","https://www.x.com/iwillpat","https://pbs.twimg.com/profile_images/1908182618488569856/5kBE1KUm_normal.jpg",true,true,false,true,"1/2/2012, 6:44:09 PM"
"1485339777260212224","steakhut_fi","SteakHut","SteakHut","","Web3","Access a diverse range of decentralized market-making solutions. 🥩The liquidity layer of #WEB3 🐮 Active liquidity management | $STEAK","https://steakhut.finance/","https://steakhut.finance/",17709,1093,1436,5420,19080,102,0,17709,,true,"https://pbs.twimg.com/profile_banners/1485339777260212224/1720747279","https://www.x.com/steakhut_fi","https://pbs.twimg.com/profile_images/1597122133943255040/xzcCtLZ1_normal.png",true,true,false,true,"1/23/2022, 11:53:03 AM"
"954005112174862336","DiscoverCrypto_","Discover Crypto","Discover","Crypto","Atlanta, Georgia","We Cover $BTC, Macro News & DEFI Join our community - https://t.co/I3ujpDjUwC","https://discord.gg/pJYe4Z9FWa","https://discord.gg/pJYe4Z9FWa
https://www.lbank.com/login/?icode=4M7MZ",1030185,1235,6237,36106,44918,5721,0,1030185,,true,"https://pbs.twimg.com/profile_banners/954005112174862336/1742508062","https://www.x.com/DiscoverCrypto_","https://pbs.twimg.com/profile_images/1903138379358670848/7yMa9-I__normal.jpg",true,false,false,true,"1/18/2018, 6:58:38 AM"
"2989155674","jonycsarker","Jony.Sarker.AVAX9000🔺 | 🌊📘🧪","Jony.Sarker.AVAX9000🔺","| 🌊📘🧪","Avalanche C chain","Angel Investor | Validator @Avax 🔺 | Validator @osmosiszone  | Founder of SpectrumX Validator : https://t.co/NOl2xJ68zV | Founder of @styledegenshop","http://bit.ly/SpectrumX","http://bit.ly/SpectrumX",3793,2982,2265,13394,25731,26,0,3793,,true,"https://pbs.twimg.com/profile_banners/2989155674/1712287406","https://www.x.com/jonycsarker","https://pbs.twimg.com/profile_images/1916872367571369984/VLmnozyM_normal.jpg",false,true,false,true,"1/18/2015, 5:10:21 PM"
"293933073","Juicym9000","Juicy9000🔺","Juicy9000🔺","","New York, USA","","","",11203,10847,1272,110126,99854,2,0,11203,,true,"https://pbs.twimg.com/profile_banners/293933073/1747759276","https://www.x.com/Juicym9000","https://pbs.twimg.com/profile_images/1924863810579660804/lxC-PckB_normal.jpg",true,true,false,true,"5/6/2011, 12:12:34 AM"
"1923374202737872896","goatavax_xyz","GOAT","GOAT","","","The Greatest of the AVAX Trenches
https://t.co/a5WIrXuNM5","http://t.me/GoatAVAX","http://t.me/GoatAVAX
http://goatavax.xyz",326,5,10,29,56,2,0,326,,true,"https://pbs.twimg.com/profile_banners/1923374202737872896/1747403265","https://www.x.com/goatavax_xyz","https://pbs.twimg.com/profile_images/1925949271842414592/VJq2gV17_normal.png",false,true,false,true,"5/16/2025, 6:45:37 AM"
"1529159724469342208","Jaydweb3_","Jayden |🔺","Jayden","|🔺","","🖥 Blockchain Enthusiast | Web3 | AVAX MAXI🔺","","",797,204,16,114,122,0,0,797,,true,"https://pbs.twimg.com/profile_banners/1529159724469342208/1741283828","https://www.x.com/Jaydweb3_","https://pbs.twimg.com/profile_images/1910291067049836544/9a1gwtkv_normal.jpg",true,false,false,false,"5/24/2022, 10:57:59 AM"
"1202227495577292800","GlacierGains0x","GlacierGains🔺","GlacierGains🔺","","","Avax native🔺 | Art Collector | $ARENA for life | $COQ #NOCHILL $KIMBO","","",341,1131,10,181,199,0,0,341,,true,"https://pbs.twimg.com/profile_banners/1202227495577292800/1727130413","https://www.x.com/GlacierGains0x","https://pbs.twimg.com/profile_images/1838344202289131520/enOU3yt4_normal.jpg",false,true,false,false,"12/4/2019, 6:06:05 AM"
"1610632646199070722","Stud0x","Stud🔺(avax arc)","Stud🔺(avax","arc)","","OG Avalanche Validator | Building @lava_xyz","","",2317,4277,34,2858,7557,1,0,2317,,true,"https://pbs.twimg.com/profile_banners/1610632646199070722/1706279970","https://www.x.com/Stud0x","https://pbs.twimg.com/profile_images/1776322700367052801/QYGn6EOT_normal.jpg",false,true,false,false,"1/4/2023, 5:42:08 AM"
"1350440202255425538","GlitchXBT","glitch🔺","glitch🔺","","","Milady DeFi Degen | $BOI Maxi | @Avax Maxi","","",573,1813,7,61,173,0,0,573,,true,"https://pbs.twimg.com/profile_banners/1350440202255425538/1730476014","https://www.x.com/GlitchXBT","https://pbs.twimg.com/profile_images/1838180547228479493/elTgi_xY_normal.jpg",false,true,false,false,"1/16/2021, 5:50:24 AM"
"1680620999669153792","Sasquach_Sassy","Sassy🔺","Sassy🔺","","Pangea","building @tradeinorbit","","",562,1978,10,154,261,0,0,562,,true,"https://pbs.twimg.com/profile_banners/1680620999669153792/1744805449","https://www.x.com/Sasquach_Sassy","https://pbs.twimg.com/profile_images/1904979937779441664/F5zy3dfp_normal.jpg",false,true,false,false,"7/16/2023, 9:51:00 AM"
"1663113464938651648","AvaxSatoshi","Satoshi🔺","Satoshi🔺","","Farm","full stack dev & web3 gamer.","","",1408,1919,46,1429,2647,2,0,1408,,true,"https://pbs.twimg.com/profile_banners/1663113464938651648/1705846880","https://www.x.com/AvaxSatoshi","https://pbs.twimg.com/profile_images/1751214499913142272/gj46bKJc_normal.jpg",false,true,false,false,"5/29/2023, 2:22:12 AM"
"1720924621531181056","BeaverBaever","Baever🔺","Baever🔺","","","Community @dokyoworld","","",830,2796,3,204,528,2,0,830,,true,"https://pbs.twimg.com/profile_banners/1720924621531181056/1744638402","https://www.x.com/BeaverBaever","https://pbs.twimg.com/profile_images/1904978975551610880/IdcXUS1B_normal.jpg",false,true,false,false,"11/4/2023, 3:03:13 PM"
"11023522","solostruggle","SoloS 🔺 🥩","SoloS","🔺 🥩","United States","Avax DeFi and perpetual student of life. Always up to learn something new & meet new people.","","",294,1187,126,1930,3759,1,0,294,,true,"https://pbs.twimg.com/profile_banners/11023522/1707313455","https://www.x.com/solostruggle","https://pbs.twimg.com/profile_images/1585629028991389698/-fwm_kiS_normal.jpg",false,true,false,false,"12/10/2007, 9:24:17 AM"
"1851644915475767296","ToxicStudioz313","TheoNok🔺","TheoNok🔺","","Detroit, MI","Artist- Digital/Physical/Procreate/AI.  ASO!    Toxic Cupcake Tattooz owner. Ref Link: https://t.co/cCvPLY156f CryptoNewb!","https://arena.social/?ref=ToxicStudioz313","https://arena.social/?ref=ToxicStudioz313",858,2111,1276,7472,8451,0,0,858,,true,"https://pbs.twimg.com/profile_banners/1851644915475767296/1747758208","https://www.x.com/ToxicStudioz313","https://pbs.twimg.com/profile_images/1921583988860174336/WCneiE5I_normal.jpg",true,true,false,false,"10/30/2024, 8:19:07 AM"
"54837905","rodney_amor_","Rodney Amor 9000🔺(🚫🥶)","Rodney","Amor 9000🔺(🚫🥶)","Knowhere","let it be death that takes us,not a lack of imagination..  Gemini ♊ . MCU fanatic. Red devil 😈 #GGMU  B.s.C : Biochemistry 🎓  AVAX TDDUA ⚔️ 🔺 🚀","","",2024,6095,577,14154,11383,4,0,2024,true,true,"https://pbs.twimg.com/profile_banners/54837905/1654202685","https://www.x.com/rodney_amor_","https://pbs.twimg.com/profile_images/1880935737756979200/cjLLaTd-_normal.jpg",true,false,false,false,"7/8/2009, 1:22:11 AM"
"1496112057099423745","Chukwunonso56","Chukwunonso 🔺️","Chukwunonso","🔺️","","🎧⚽️🎮 Avalanche blockchain 🔺️","","",350,970,210,4390,3532,2,0,350,,true,"https://pbs.twimg.com/profile_banners/1496112057099423745/1738026149","https://www.x.com/Chukwunonso56","https://pbs.twimg.com/profile_images/1896646866378301440/1aaXGV3E_normal.jpg",false,true,false,false,"2/22/2022, 5:18:20 AM"
"1149086293768495104","j0eferrara","Joe Ferrara 🔺","Joe","Ferrara 🔺","New York, NY","Previously BD @avax | Founder @CUBlockchain","","",4601,1205,127,1934,7888,72,0,4601,,true,"https://pbs.twimg.com/profile_banners/1149086293768495104/1740014962","https://www.x.com/j0eferrara","https://pbs.twimg.com/profile_images/1861323346597539841/Y7u1FJxg_normal.jpg",true,false,false,true,"7/10/2019, 3:41:36 PM"
"1425871321158885379","jave_gg","Jave 🔺","Jave","🔺","","CEO @argo_hub • Ambassador @avax • Host @AvaxTeam1 | NFA & DYOR | Jesus Is King","","",5191,1865,1159,30965,50630,79,0,5191,,true,"https://pbs.twimg.com/profile_banners/1425871321158885379/1739738959","https://www.x.com/jave_gg","https://pbs.twimg.com/profile_images/1899212289691041800/Pe1cjpOK_normal.jpg",true,false,false,true,"8/12/2021, 10:26:47 AM"
"185394840","Mertfacts","Mertfacts9000 🔺","Mertfacts9000","🔺","","@avax x @lfj_gg since day 1.","","",1577,2342,693,7728,24300,7,0,1577,,true,"https://pbs.twimg.com/profile_banners/185394840/1716369981","https://www.x.com/Mertfacts","https://pbs.twimg.com/profile_images/1891043475711246336/GeRzlub6_normal.jpg",true,false,false,true,"8/31/2010, 2:59:01 PM"
"1892255200653586432","doomercorp","doomercorp 🔺","doomercorp","🔺","Avalanche Summit","1st Arena Aligned launch on @MagicEden

https://t.co/M23XpY3sdV","https://magiceden.io/collections/avalanche/doomercorp","https://magiceden.io/collections/avalanche/doomercorp
http://doomercorp.com",936,15,52,125,510,3,0,936,,true,"https://pbs.twimg.com/profile_banners/1892255200653586432/1740965308","https://www.x.com/doomercorp","https://pbs.twimg.com/profile_images/1896281144892567552/z7VMq7SN_normal.jpg",true,true,false,true,"2/19/2025, 8:49:49 AM"
"1392304126822805505","Nirund14","𝙽𝚒𝚁𝚞𝚗𝚝𝚣 9000 🔺","𝙽𝚒𝚁𝚞𝚗𝚝𝚣","9000 🔺"," Avalanche","Community Manager @salvor_io @blaze_stream @heroesofnft building @AvaxPoorDAO @AvaxTeam1","","",4833,5694,4378,35116,151486,18,0,4833,,true,"https://pbs.twimg.com/profile_banners/1392304126822805505/1737168573","https://www.x.com/Nirund14","https://pbs.twimg.com/profile_images/1897144590572118017/eFSKxzR6_normal.jpg",true,true,false,true,"5/11/2021, 7:22:38 PM"
"62984656","Swiss0x","Swiss🔺","Swiss🔺","","Basel-City, Switzerland","@avalabs | web3 growth","","",752,2850,5,490,1304,1,0,752,,true,"https://pbs.twimg.com/profile_banners/62984656/1744803546","https://www.x.com/Swiss0x","https://pbs.twimg.com/profile_images/1912472052587479040/6Bjbup54_normal.jpg",false,true,false,false,"8/4/2009, 5:58:42 PM"
"1869545580","Florida__Man__","FloridaMan 🔺⚔️🐊","FloridaMan","🔺⚔️🐊","","Co-Founder of $AMI @amiavax https://t.co/h7labhFImI   Founder of $GATOR       https://t.co/OqQsR4PFXl","https://amiavax.com","https://amiavax.com
https://dexscreener.com/avalanche/0x3c5560226EE5861A58707BbF9247C16cf90E0a8C",1034,1337,491,3865,3934,9,0,1034,,true,"https://pbs.twimg.com/profile_banners/1869545580/1747074570","https://www.x.com/Florida__Man__","https://pbs.twimg.com/profile_images/1849512234650566656/dYKQFOvd_normal.jpg",false,true,false,false,"9/15/2013, 4:41:21 PM"
"711853632","onecalledthomas","TAMini🔺 🐱 🏀 🥈 🥇🍝","TAMini🔺","🐱 🏀 🥈 🥇🍝","Jamestown, ND","The Acronym Man | Christ Is King | Rip City | Portland Native | Man V Dumpster 9/19/17 Never Forget | In Recovery 11/15/19 | Team1 Avalanche","https://sites.google.com/view/brachial-plexus-injury/my-story","https://sites.google.com/view/brachial-plexus-injury/my-story",2607,3412,12804,37392,48230,9,0,2607,,true,"https://pbs.twimg.com/profile_banners/711853632/1744430927","https://www.x.com/onecalledthomas","https://pbs.twimg.com/profile_images/1923478279006117888/L1DPWCds_normal.jpg",false,true,false,true,"7/22/2012, 10:25:56 PM"
"1545780459048620032","farmdawgs","FarmDawgs 🔺","FarmDawgs","🔺","Avalanche","ᴰᵃʷᵍˢ ˢᵗᵃⁿᵈ ᵗᵒ ᵖʳᵒᵗᵉᶜᵗ ʸᵒᵘʳ ᶠᵃʳᵐ ᵃᵗ ⁿᵒ ᶜᵒˢᵗᵎ
https://t.co/YMen8A12Dw","http://discord.gg/dgPdzSv4Va","http://discord.gg/dgPdzSv4Va
https://joepegs.com/collections/avalanche/farmdawgs",3487,114,428,1967,2410,7,0,3487,,true,"https://pbs.twimg.com/profile_banners/1545780459048620032/1699458330","https://www.x.com/farmdawgs","https://pbs.twimg.com/profile_images/1545916178228396032/QheE-oq8_normal.jpg",true,true,false,false,"7/9/2022, 7:42:47 AM"
"1598753756","Elreyars_","kayini🔺","kayini🔺","","Bilbao, Spain","Chasing signals no one else sees. | Red c-chain🔺","https://arena.social/?ref=Elreyars_","https://arena.social/?ref=Elreyars_",330,480,210,9022,787,1,0,330,,true,"https://pbs.twimg.com/profile_banners/1598753756/1740316807","https://www.x.com/Elreyars_","https://pbs.twimg.com/profile_images/1925828960291577856/hVVubj1j_normal.jpg",false,false,false,true,"7/16/2013, 9:12:33 AM"
"1451278653694808069","KriptoParamedic","Paramedic 🔺","Paramedic","🔺","","","","",3758,858,1202,4949,21460,23,0,3758,,true,,"https://www.x.com/KriptoParamedic","https://pbs.twimg.com/profile_images/1837530022011117568/y4dOKdAl_normal.jpg",true,true,false,false,"10/21/2021, 1:06:22 PM"
"888738252","JigenAvax9000","Jigen🔺♨️","Jigen🔺♨️","","AVALANCHE","Avax collector and crypto believer || meet me in the arena, and you will know who I am @TheArenaApp 🔻🔞🧧","","",408,368,179,12291,1858,2,0,408,true,true,"https://pbs.twimg.com/profile_banners/888738252/1737303564","https://www.x.com/JigenAvax9000","https://pbs.twimg.com/profile_images/1922692639956013056/iITh8p9F_normal.jpg",true,false,false,true,"10/18/2012, 5:46:18 AM"
"1381403023210057729","winavax13","Winavax 🔺","Winavax","🔺","","$AVAX🔺$BASE","","",2700,683,2083,8386,7660,25,0,2700,,true,"https://pbs.twimg.com/profile_banners/1381403023210057729/1724508174","https://www.x.com/winavax13","https://pbs.twimg.com/profile_images/1852648374807183361/XwAPhFei_normal.jpg",true,true,false,false,"4/11/2021, 5:25:37 PM"
"794293814395621376","OnlyZ__","OnlyZ_ 🔺","OnlyZ_","🔺","Colombia ","🚀 Exploring Web3, NFTs & Crypto 
#LaGanga👺 | @UltravioletaDAO 🟣","http://ultravioletadao.xyz","http://ultravioletadao.xyz",674,634,465,10125,29793,2,0,674,true,true,,"https://www.x.com/OnlyZ__","https://pbs.twimg.com/profile_images/1900392742699577344/uAE9zESl_normal.jpg",true,true,false,false,"11/3/2016, 2:42:57 PM"
"1531542869806395393","joseph_k17","joseph 🦁🔺","joseph","🦁🔺","","💥 #avax believer💥 amaaaaaaaaan","","",1870,2227,736,7652,14182,9,0,1870,,true,"https://pbs.twimg.com/profile_banners/1531542869806395393/1748200848","https://www.x.com/joseph_k17","https://pbs.twimg.com/profile_images/1897006901071691777/aZ6BFsm7_normal.jpg",true,false,false,false,"5/31/2022, 12:47:40 AM"
"1402470882040172547","restandchills","chills 🔺","chills","🔺","남 한국","member @warsFNF 
Avalanche 🔺
Monad 💜💜💜","","",508,3071,176,5999,15590,8,0,508,true,true,"https://pbs.twimg.com/profile_banners/1402470882040172547/1727963373","https://www.x.com/restandchills","https://pbs.twimg.com/profile_images/1926308548994072576/eiE9oHgx_normal.jpg",true,false,false,true,"6/8/2021, 8:41:36 PM"
"1346851970494169088","gutswrn","GUTS 9000 🔺","GUTS","9000 🔺","","young retarded kid fucking around with internet magic money","","",545,644,133,1132,1779,2,0,545,true,true,"https://pbs.twimg.com/profile_banners/1346851970494169088/1747274239","https://www.x.com/gutswrn","https://pbs.twimg.com/profile_images/1924536003638837248/dEehdrrt_normal.jpg",true,true,false,true,"1/6/2021, 8:11:56 AM"
"1902011253821931520","gilesdarton","Giles Darton🔺⚔️","Giles","Darton🔺⚔️","","Proud gladiator & membor of @TheArenaApp // Deep in the Avax trenches since day 1","","",19,197,0,51,279,1,0,19,,true,,"https://www.x.com/gilesdarton","https://pbs.twimg.com/profile_images/1902011392196009984/Krjx9t1D_normal.jpg",false,true,false,false,"3/18/2025, 7:56:54 AM"
"1558017876803608578","Crypto_Hero10","Hero 🥷🔺","Hero","🥷🔺","somewhere far away ","We Rise By Lifting Others ❤️🔺 $BASE $AVAX","","",757,1451,328,5822,26376,2,0,757,true,true,"https://pbs.twimg.com/profile_banners/1558017876803608578/1720300709","https://www.x.com/Crypto_Hero10","https://pbs.twimg.com/profile_images/1927455467099357184/NSC_uWbD_normal.jpg",true,true,false,true,"8/12/2022, 2:09:55 AM"
"1458451250987536386","LickmyPaposaco","Whisky🔺","Whisky🔺","","","Jpeg exit liquidity provider
Art collector
My opinions are my own, and not that of my employer.
Community Manager 🔺 @avalabs
??? @cookoutclubxyz","","",4227,1238,1679,10600,15511,18,0,4227,,true,"https://pbs.twimg.com/profile_banners/1458451250987536386/1730303106","https://www.x.com/LickmyPaposaco","https://pbs.twimg.com/profile_images/1907877597549154304/KAb_K2fd_normal.jpg",true,false,false,true,"11/10/2021, 7:07:39 AM"
"946202929710510080","hn_avax","H∀","H∀","","","Strategy @benqifinance","","",3686,1957,496,5836,10234,63,0,3686,,true,"https://pbs.twimg.com/profile_banners/946202929710510080/1682510831","https://www.x.com/hn_avax","https://pbs.twimg.com/profile_images/1916670826952441856/bToitSjE_normal.jpg",true,true,false,true,"12/27/2017, 6:15:32 PM"
"1513970927196946449","AvalancheIntern","Avalanche Intern 🔺","Avalanche","Intern 🔺","floor -2, last left (knock 5x)","intern @ Avalanche 🔺 || don't ask me, I just started here","https://soundcloud.com/avalancheintern","https://soundcloud.com/avalancheintern",5148,838,3408,4575,19826,85,0,5148,,true,"https://pbs.twimg.com/profile_banners/1513970927196946449/1740394334","https://www.x.com/AvalancheIntern","https://pbs.twimg.com/profile_images/1712854036737568768/VAN_G-UO_normal.jpg",true,true,false,true,"4/12/2022, 1:03:06 PM"
"385812457","JohnNahas84","John Nahas","John","Nahas","Los Angeles, CA","Chief Business Officer @AvaLabs, growing @AVAX  🔺","","",9347,1347,357,3673,3032,129,0,9347,,true,"https://pbs.twimg.com/profile_banners/385812457/1740122781","https://www.x.com/JohnNahas84","https://pbs.twimg.com/profile_images/1892838208032956416/FuB4IpvU_normal.jpg",true,false,false,true,"10/5/2011, 10:20:12 PM"
"412359316","FaridRached","Farid 🔺(🦾🐓τ,τ)","Farid","🔺(🦾🐓τ,τ)","","Growing permissionless networks for digital freedom and economic independence | ex growth @Avalabsofficial @Magic_Labs | No financial advice or facts","","",17864,5183,2064,39579,82958,252,0,17864,,true,"https://pbs.twimg.com/profile_banners/412359316/1736173773","https://www.x.com/FaridRached","https://pbs.twimg.com/profile_images/1747755756441513984/VSmbPxzi_normal.jpg",true,true,false,true,"11/14/2011, 7:51:59 AM"
"851971800","_patrickogrady","patrickogrady.xyz","patrickogrady.xyz","","","founder @commonwarexyz || previously @avalabs @coinbase @stanford || opinions are my own and will probably change","https://patrickogrady.xyz","https://patrickogrady.xyz",21663,1146,785,4331,5628,293,0,21663,,true,"https://pbs.twimg.com/profile_banners/851971800/1578152029","https://www.x.com/_patrickogrady","https://pbs.twimg.com/profile_images/1806194970183061505/tb5JBUMs_normal.jpg",true,true,false,true,"9/28/2012, 5:38:37 PM"
"1357481818077995009","ExcelBaller","ΞxcelBaller","ΞxcelBaller","","","crypto lawyer, golf, dogs, TECH 1000","","",14339,4722,10276,49014,128937,122,0,14339,,true,"https://pbs.twimg.com/profile_banners/1357481818077995009/1721221179","https://www.x.com/ExcelBaller","https://pbs.twimg.com/profile_images/1917904916695179264/HTlSToT2_normal.jpg",false,false,false,true,"2/4/2021, 4:11:21 PM"
"30968048","demirelo",":omer",":omer","","","web3 executive & scholar. research @inverternetwork, gp @3point0_vc. former director @AvalancheFDN / @avax. cs phd @eth. nfa & dyor.","https://medium.com/@demirelo","https://medium.com/@demirelo",27739,1211,1322,15561,13547,361,0,27739,,true,"https://pbs.twimg.com/profile_banners/30968048/1744184402","https://www.x.com/demirelo","https://pbs.twimg.com/profile_images/1907368857326465024/IC1kcWX4_normal.jpg",true,false,false,true,"4/13/2009, 2:42:03 PM"
"1342227971671785473","BenqiFinance","BENQI🔺","BENQI🔺","","Avalanche","Seamless staking and lending for Avalanche","https://benqi.fi","https://benqi.fi",76338,108,1022,3234,3748,918,0,76338,,true,"https://pbs.twimg.com/profile_banners/1342227971671785473/1660024153","https://www.x.com/BenqiFinance","https://pbs.twimg.com/profile_images/1488740469198946304/GergDDN3_normal.jpg",false,true,false,true,"12/24/2020, 1:57:48 PM"
"1437682579323248640","StableJack_xyz","Stable Jack","Stable","Jack","","yield, volatility and points market for any asset","https://app.stablejack.xyz/","https://app.stablejack.xyz/",124131,164,636,3852,5660,495,0,124131,,true,"https://pbs.twimg.com/profile_banners/1437682579323248640/1721193822","https://www.x.com/StableJack_xyz","https://pbs.twimg.com/profile_images/1826601407648063488/zg6tr9eo_normal.jpg",true,true,false,true,"9/14/2021, 12:40:56 AM"
"295218901","VitalikButerin","vitalik.eth","vitalik.eth","","Earth","I choose balance. First-level balance.

mi pinxe lo crino tcati

https://t.co/gCQrmCb0ih","https://slatestarcodex.com/2018/09/12/in-the-balance/","https://slatestarcodex.com/2018/09/12/in-the-balance/",5775239,491,873,20823,9368,37851,0,5775239,,true,"https://pbs.twimg.com/profile_banners/295218901/1740846090","https://www.x.com/VitalikButerin","https://pbs.twimg.com/profile_images/1895872023944937472/Uoyc5-p8_normal.jpg",false,true,false,true,"5/8/2011, 9:03:03 AM"
"2259434528","cobie","Cobie","Cobie","","","price cheerleader and escrow custodian. @echodotxyz","","",785587,1193,6853,70704,12274,13602,0,785587,,true,"https://pbs.twimg.com/profile_banners/2259434528/1740538085","https://www.x.com/cobie","https://pbs.twimg.com/profile_images/1909137101935030272/s_U2jRCf_normal.jpg",false,false,false,true,"12/23/2013, 1:36:58 PM"
"1434633159275126786","coopernicus01","Coop🚨","Coop🚨","","USA","independently wealthy and famous gamer.
Marketing for @gamingonavax
Member: @safaryclub, @wolvesdao","","",32641,4854,5451,118227,394729,399,0,32641,,true,"https://pbs.twimg.com/profile_banners/1434633159275126786/1745857812","https://www.x.com/coopernicus01","https://pbs.twimg.com/profile_images/1808526192628076544/iO7A_eaA_normal.jpg",true,true,false,true,"9/5/2021, 2:43:10 PM"
"1534298745700896768","coreapp","Core Wallet 🔺","Core","Wallet 🔺","","🌐 Your multichain wallet of choice. 
🔺 @avax's native wallet.
🌐 Built by @avalabs.
📖 https://t.co/Krz5QJf5N5","https://support.core.app","https://support.core.app
http://core.app/?utm_source=x&utm_medium=social&utm_campaign=sitetraffic",27250,66,372,2683,5958,182,0,27250,,true,"https://pbs.twimg.com/profile_banners/1534298745700896768/1742479935","https://www.x.com/coreapp","https://pbs.twimg.com/profile_images/1902726336734478336/QQ3SF5SH_normal.jpg",false,true,false,true,"6/7/2022, 3:18:39 PM"
"1370080218153680905","cryptofishx","fish | LFJ.gg","fish","| LFJ.gg","","Co-founder @lfj_gg @merchantmoe_xyz @token_mill @joepegsnft","http://lfj.gg","http://lfj.gg",65662,1462,888,12250,34864,674,0,65662,,true,"https://pbs.twimg.com/profile_banners/1370080218153680905/1743028150","https://www.x.com/cryptofishx","https://pbs.twimg.com/profile_images/1914862620974211072/HZqEZwcn_normal.jpg",true,false,false,true,"3/11/2021, 10:33:01 AM"
